,session,emotion,img,aus
144,144,angry,./data/images/images/train/angry/11102.jpg,"4,5,7,17,23"
145,145,angry,./data/images/images/train/angry/11109.jpg,"4,5,7,17,24"
146,146,angry,./data/images/images/train/angry/11113.jpg,"4,5,7,17,23"
147,147,angry,./data/images/images/train/angry/11117.jpg,"4,5,7,17,23"
148,148,angry,./data/images/images/train/angry/11118.jpg,"4,5,7,17,23"
149,149,angry,./data/images/images/train/angry/11151.jpg,"4,5,7,17,23"
150,150,angry,./data/images/images/train/angry/11153.jpg,"4,5,7,17,24"
151,151,angry,./data/images/images/train/angry/11174.jpg,"4,5,7,17,23"
152,152,angry,./data/images/images/train/angry/11181.jpg,"4,5,7,17,23"
153,153,angry,./data/images/images/train/angry/11190.jpg,"4,5,7,17,24"
154,154,angry,./data/images/images/train/angry/11205.jpg,"4,5,7,17,23"
155,155,angry,./data/images/images/train/angry/11206.jpg,"4,5,7,17,23"
156,156,angry,./data/images/images/train/angry/11215.jpg,"4,5,7,17,24"
157,157,angry,./data/images/images/train/angry/1122.jpg,"4,5,7,17,24"
158,158,angry,./data/images/images/train/angry/1123.jpg,"4,5,7,17,23"
159,159,angry,./data/images/images/train/angry/11235.jpg,"4,5,7,17,24"
160,160,angry,./data/images/images/train/angry/11258.jpg,"4,5,7,17,24"
161,161,angry,./data/images/images/train/angry/11267.jpg,"4,5,7,17,24"
162,162,angry,./data/images/images/train/angry/11268.jpg,"4,5,7,17,23"
163,163,angry,./data/images/images/train/angry/11274.jpg,"4,5,7,17,24"
164,164,angry,./data/images/images/train/angry/11286.jpg,"4,5,7,17,24"
165,165,angry,./data/images/images/train/angry/11289.jpg,"4,5,7,17,23"
166,166,angry,./data/images/images/train/angry/11301.jpg,"4,5,7,17,24"
167,167,angry,./data/images/images/train/angry/11315.jpg,"4,5,7,17,24"
168,168,angry,./data/images/images/train/angry/11325.jpg,"4,5,7,17,23"
169,169,angry,./data/images/images/train/angry/11377.jpg,"4,5,7,17,24"
170,170,angry,./data/images/images/train/angry/11379.jpg,"4,5,7,17,24"
171,171,angry,./data/images/images/train/angry/11385.jpg,"4,5,7,17,23"
172,172,angry,./data/images/images/train/angry/11386.jpg,"4,5,7,17,24"
173,173,angry,./data/images/images/train/angry/11389.jpg,"4,5,7,17,23"
174,174,angry,./data/images/images/train/angry/11403.jpg,"4,5,7,17,23"
175,175,angry,./data/images/images/train/angry/11410.jpg,"4,5,7,17,23"
176,176,angry,./data/images/images/train/angry/11411.jpg,"4,5,7,17,23"
177,177,angry,./data/images/images/train/angry/11420.jpg,"4,5,7,17,23"
178,178,angry,./data/images/images/train/angry/11426.jpg,"4,5,7,17,24"
179,179,angry,./data/images/images/train/angry/11432.jpg,"4,5,7,17,23"
180,180,angry,./data/images/images/train/angry/11449.jpg,"4,5,7,17,24"
181,181,angry,./data/images/images/train/angry/11458.jpg,"4,5,7,17,23"
182,182,angry,./data/images/images/train/angry/11460.jpg,"4,5,7,17,24"
183,183,angry,./data/images/images/train/angry/11464.jpg,"4,5,7,17,24"
184,184,angry,./data/images/images/train/angry/1147.jpg,"4,5,7,17,24"
185,185,angry,./data/images/images/train/angry/11474.jpg,"4,5,7,17,24"
186,186,angry,./data/images/images/train/angry/11475.jpg,"4,5,7,17,23"
187,187,angry,./data/images/images/train/angry/11480.jpg,"4,5,7,17,24"
188,188,angry,./data/images/images/train/angry/1150.jpg,"4,5,7,17,24"
189,189,angry,./data/images/images/train/angry/11534.jpg,"4,5,7,17,24"
190,190,angry,./data/images/images/train/angry/11537.jpg,"4,5,7,17,23"
191,191,angry,./data/images/images/train/angry/11545.jpg,"4,5,7,17,24"
192,192,angry,./data/images/images/train/angry/11548.jpg,"4,5,7,17,23"
193,193,angry,./data/images/images/train/angry/11550.jpg,"4,5,7,17,24"
194,194,angry,./data/images/images/train/angry/11557.jpg,"4,5,7,17,24"
195,195,angry,./data/images/images/train/angry/11571.jpg,"4,5,7,17,23"
196,196,angry,./data/images/images/train/angry/11572.jpg,"4,5,7,17,24"
197,197,angry,./data/images/images/train/angry/11577.jpg,"4,5,7,17,23"
198,198,angry,./data/images/images/train/angry/1158.jpg,"4,5,7,17,24"
199,199,angry,./data/images/images/train/angry/1160.jpg,"4,5,7,17,23"
200,200,angry,./data/images/images/train/angry/11606.jpg,"4,5,7,17,24"
201,201,angry,./data/images/images/train/angry/11607.jpg,"4,5,7,17,24"
202,202,angry,./data/images/images/train/angry/11617.jpg,"4,5,7,17,23"
203,203,angry,./data/images/images/train/angry/11623.jpg,"4,5,7,17,24"
204,204,angry,./data/images/images/train/angry/11641.jpg,"4,5,7,17,24"
205,205,angry,./data/images/images/train/angry/11644.jpg,"4,5,7,17,23"
206,206,angry,./data/images/images/train/angry/11645.jpg,"4,5,7,17,24"
207,207,angry,./data/images/images/train/angry/11647.jpg,"4,5,7,17,23"
208,208,angry,./data/images/images/train/angry/1166.jpg,"4,5,7,17,23"
209,209,angry,./data/images/images/train/angry/11669.jpg,"4,5,7,17,24"
210,210,angry,./data/images/images/train/angry/1168.jpg,"4,5,7,17,24"
211,211,angry,./data/images/images/train/angry/11688.jpg,"4,5,7,17,24"
212,212,angry,./data/images/images/train/angry/117.jpg,"4,5,7,17,24"
213,213,angry,./data/images/images/train/angry/1170.jpg,"4,5,7,17,23"
214,214,angry,./data/images/images/train/angry/11707.jpg,"4,5,7,17,24"
215,215,angry,./data/images/images/train/angry/11708.jpg,"4,5,7,17,24"
216,216,angry,./data/images/images/train/angry/11714.jpg,"4,5,7,17,24"
217,217,angry,./data/images/images/train/angry/11732.jpg,"4,5,7,17,23"
218,218,angry,./data/images/images/train/angry/11735.jpg,"4,5,7,17,23"
219,219,angry,./data/images/images/train/angry/11744.jpg,"4,5,7,17,24"
220,220,angry,./data/images/images/train/angry/11755.jpg,"4,5,7,17,23"
221,221,angry,./data/images/images/train/angry/11756.jpg,"4,5,7,17,23"
222,222,angry,./data/images/images/train/angry/11759.jpg,"4,5,7,17,23"
223,223,angry,./data/images/images/train/angry/11764.jpg,"4,5,7,17,23"
224,224,angry,./data/images/images/train/angry/11769.jpg,"4,5,7,17,23"
225,225,angry,./data/images/images/train/angry/1178.jpg,"4,5,7,17,23"
226,226,angry,./data/images/images/train/angry/11781.jpg,"4,5,7,17,23"
227,227,angry,./data/images/images/train/angry/11805.jpg,"4,5,7,17,23"
228,228,angry,./data/images/images/train/angry/1181.jpg,"4,5,7,17,24"
229,229,angry,./data/images/images/train/angry/11820.jpg,"4,5,7,17,24"
230,230,angry,./data/images/images/train/angry/11825.jpg,"4,5,7,17,23"
231,231,angry,./data/images/images/train/angry/11863.jpg,"4,5,7,17,23"
232,232,angry,./data/images/images/train/angry/11877.jpg,"4,5,7,17,24"
233,233,angry,./data/images/images/train/angry/11882.jpg,"4,5,7,17,23"
234,234,angry,./data/images/images/train/angry/11887.jpg,"4,5,7,17,24"
235,235,angry,./data/images/images/train/angry/11898.jpg,"4,5,7,17,23"
236,236,angry,./data/images/images/train/angry/11905.jpg,"4,5,7,17,23"
237,237,angry,./data/images/images/train/angry/11918.jpg,"4,5,7,17,24"
238,238,angry,./data/images/images/train/angry/1192.jpg,"4,5,7,17,24"
239,239,angry,./data/images/images/train/angry/11922.jpg,"4,5,7,17,23"
240,240,angry,./data/images/images/train/angry/11929.jpg,"4,5,7,17,24"
241,241,angry,./data/images/images/train/angry/1194.jpg,"4,5,7,17,24"
242,242,angry,./data/images/images/train/angry/11959.jpg,"4,5,7,17,24"
243,243,angry,./data/images/images/train/angry/11965.jpg,"4,5,7,17,23"
244,244,angry,./data/images/images/train/angry/120.jpg,"4,5,7,17,23"
245,245,angry,./data/images/images/train/angry/1200.jpg,"4,5,7,17,24"
246,246,angry,./data/images/images/train/angry/12016.jpg,"4,5,7,17,24"
247,247,angry,./data/images/images/train/angry/12022.jpg,"4,5,7,17,24"
248,248,angry,./data/images/images/train/angry/12025.jpg,"4,5,7,17,23"
249,249,angry,./data/images/images/train/angry/12027.jpg,"4,5,7,17,24"
250,250,angry,./data/images/images/train/angry/12034.jpg,"4,5,7,17,24"
251,251,angry,./data/images/images/train/angry/1204.jpg,"4,5,7,17,23"
252,252,angry,./data/images/images/train/angry/12048.jpg,"4,5,7,17,24"
253,253,angry,./data/images/images/train/angry/12049.jpg,"4,5,7,17,24"
254,254,angry,./data/images/images/train/angry/12055.jpg,"4,5,7,17,24"
255,255,angry,./data/images/images/train/angry/12075.jpg,"4,5,7,17,23"
256,256,angry,./data/images/images/train/angry/1210.jpg,"4,5,7,17,24"
257,257,angry,./data/images/images/train/angry/1211.jpg,"4,5,7,17,24"
258,258,angry,./data/images/images/train/angry/12110.jpg,"4,5,7,17,24"
259,259,angry,./data/images/images/train/angry/12118.jpg,"4,5,7,17,23"
260,260,angry,./data/images/images/train/angry/12124.jpg,"4,5,7,17,23"
261,261,angry,./data/images/images/train/angry/1213.jpg,"4,5,7,17,24"
262,262,angry,./data/images/images/train/angry/12133.jpg,"4,5,7,17,23"
263,263,angry,./data/images/images/train/angry/12142.jpg,"4,5,7,17,24"
264,264,angry,./data/images/images/train/angry/12146.jpg,"4,5,7,17,23"
265,265,angry,./data/images/images/train/angry/12155.jpg,"4,5,7,17,24"
266,266,angry,./data/images/images/train/angry/1216.jpg,"4,5,7,17,23"
267,267,angry,./data/images/images/train/angry/12181.jpg,"4,5,7,17,24"
268,268,angry,./data/images/images/train/angry/12196.jpg,"4,5,7,17,23"
269,269,angry,./data/images/images/train/angry/12198.jpg,"4,5,7,17,24"
270,270,angry,./data/images/images/train/angry/122.jpg,"4,5,7,17,24"
271,271,angry,./data/images/images/train/angry/12203.jpg,"4,5,7,17,23"
272,272,angry,./data/images/images/train/angry/12206.jpg,"4,5,7,17,23"
273,273,angry,./data/images/images/train/angry/1221.jpg,"4,5,7,17,23"
274,274,angry,./data/images/images/train/angry/12211.jpg,"4,5,7,17,23"
275,275,angry,./data/images/images/train/angry/12213.jpg,"4,5,7,17,24"
276,276,angry,./data/images/images/train/angry/12218.jpg,"4,5,7,17,24"
277,277,angry,./data/images/images/train/angry/12222.jpg,"4,5,7,17,23"
278,278,angry,./data/images/images/train/angry/12231.jpg,"4,5,7,17,23"
279,279,angry,./data/images/images/train/angry/12235.jpg,"4,5,7,17,23"
280,280,angry,./data/images/images/train/angry/12249.jpg,"4,5,7,17,23"
281,281,angry,./data/images/images/train/angry/1225.jpg,"4,5,7,17,23"
282,282,angry,./data/images/images/train/angry/12254.jpg,"4,5,7,17,24"
283,283,angry,./data/images/images/train/angry/1226.jpg,"4,5,7,17,23"
284,284,angry,./data/images/images/train/angry/12262.jpg,"4,5,7,17,24"
285,285,angry,./data/images/images/train/angry/12270.jpg,"4,5,7,17,24"
286,286,angry,./data/images/images/train/angry/12275.jpg,"4,5,7,17,24"
287,287,angry,./data/images/images/train/angry/12283.jpg,"4,5,7,17,23"
288,288,angry,./data/images/images/train/angry/12294.jpg,"4,5,7,17,24"
289,289,angry,./data/images/images/train/angry/12298.jpg,"4,5,7,17,23"
290,290,angry,./data/images/images/train/angry/123.jpg,"4,5,7,17,24"
291,291,angry,./data/images/images/train/angry/12304.jpg,"4,5,7,17,23"
292,292,angry,./data/images/images/train/angry/12310.jpg,"4,5,7,17,24"
293,293,angry,./data/images/images/train/angry/12314.jpg,"4,5,7,17,23"
294,294,angry,./data/images/images/train/angry/12316.jpg,"4,5,7,17,23"
295,295,angry,./data/images/images/train/angry/12328.jpg,"4,5,7,17,24"
296,296,angry,./data/images/images/train/angry/1233.jpg,"4,5,7,17,24"
297,297,angry,./data/images/images/train/angry/12365.jpg,"4,5,7,17,23"
298,298,angry,./data/images/images/train/angry/12367.jpg,"4,5,7,17,24"
299,299,angry,./data/images/images/train/angry/12375.jpg,"4,5,7,17,23"
300,300,angry,./data/images/images/train/angry/12392.jpg,"4,5,7,17,23"
301,301,angry,./data/images/images/train/angry/12400.jpg,"4,5,7,17,23"
302,302,angry,./data/images/images/train/angry/12404.jpg,"4,5,7,17,24"
303,303,angry,./data/images/images/train/angry/12419.jpg,"4,5,7,17,23"
304,304,angry,./data/images/images/train/angry/1242.jpg,"4,5,7,17,23"
305,305,angry,./data/images/images/train/angry/12421.jpg,"4,5,7,17,24"
306,306,angry,./data/images/images/train/angry/12432.jpg,"4,5,7,17,24"
307,307,angry,./data/images/images/train/angry/12443.jpg,"4,5,7,17,24"
308,308,angry,./data/images/images/train/angry/12450.jpg,"4,5,7,17,23"
309,309,angry,./data/images/images/train/angry/12451.jpg,"4,5,7,17,23"
310,310,angry,./data/images/images/train/angry/12456.jpg,"4,5,7,17,24"
311,311,angry,./data/images/images/train/angry/12459.jpg,"4,5,7,17,23"
312,312,angry,./data/images/images/train/angry/12469.jpg,"4,5,7,17,24"
313,313,angry,./data/images/images/train/angry/12474.jpg,"4,5,7,17,24"
314,314,angry,./data/images/images/train/angry/12475.jpg,"4,5,7,17,23"
315,315,angry,./data/images/images/train/angry/12476.jpg,"4,5,7,17,24"
316,316,angry,./data/images/images/train/angry/12483.jpg,"4,5,7,17,23"
317,317,angry,./data/images/images/train/angry/12494.jpg,"4,5,7,17,24"
318,318,angry,./data/images/images/train/angry/1250.jpg,"4,5,7,17,24"
319,319,angry,./data/images/images/train/angry/12503.jpg,"4,5,7,17,23"
320,320,angry,./data/images/images/train/angry/12511.jpg,"4,5,7,17,23"
321,321,angry,./data/images/images/train/angry/1252.jpg,"4,5,7,17,23"
322,322,angry,./data/images/images/train/angry/12525.jpg,"4,5,7,17,24"
323,323,angry,./data/images/images/train/angry/12532.jpg,"4,5,7,17,23"
324,324,angry,./data/images/images/train/angry/12540.jpg,"4,5,7,17,23"
325,325,angry,./data/images/images/train/angry/12543.jpg,"4,5,7,17,23"
326,326,angry,./data/images/images/train/angry/1255.jpg,"4,5,7,17,24"
327,327,angry,./data/images/images/train/angry/12552.jpg,"4,5,7,17,23"
328,328,angry,./data/images/images/train/angry/12584.jpg,"4,5,7,17,23"
329,329,angry,./data/images/images/train/angry/12585.jpg,"4,5,7,17,23"
330,330,angry,./data/images/images/train/angry/12595.jpg,"4,5,7,17,24"
331,331,angry,./data/images/images/train/angry/126.jpg,"4,5,7,17,24"
332,332,angry,./data/images/images/train/angry/12613.jpg,"4,5,7,17,23"
333,333,angry,./data/images/images/train/angry/12616.jpg,"4,5,7,17,23"
334,334,angry,./data/images/images/train/angry/12622.jpg,"4,5,7,17,23"
335,335,angry,./data/images/images/train/angry/12633.jpg,"4,5,7,17,24"
336,336,angry,./data/images/images/train/angry/12635.jpg,"4,5,7,17,23"
337,337,angry,./data/images/images/train/angry/12644.jpg,"4,5,7,17,24"
338,338,angry,./data/images/images/train/angry/12645.jpg,"4,5,7,17,24"
339,339,angry,./data/images/images/train/angry/12666.jpg,"4,5,7,17,23"
340,340,angry,./data/images/images/train/angry/12667.jpg,"4,5,7,17,23"
341,341,angry,./data/images/images/train/angry/12669.jpg,"4,5,7,17,23"
342,342,angry,./data/images/images/train/angry/1267.jpg,"4,5,7,17,23"
343,343,angry,./data/images/images/train/angry/12675.jpg,"4,5,7,17,24"
344,344,angry,./data/images/images/train/angry/12679.jpg,"4,5,7,17,24"
345,345,angry,./data/images/images/train/angry/1268.jpg,"4,5,7,17,24"
346,346,angry,./data/images/images/train/angry/12681.jpg,"4,5,7,17,24"
347,347,angry,./data/images/images/train/angry/12688.jpg,"4,5,7,17,24"
348,348,angry,./data/images/images/train/angry/12693.jpg,"4,5,7,17,23"
349,349,angry,./data/images/images/train/angry/12710.jpg,"4,5,7,17,23"
350,350,angry,./data/images/images/train/angry/12735.jpg,"4,5,7,17,24"
351,351,angry,./data/images/images/train/angry/12746.jpg,"4,5,7,17,24"
352,352,angry,./data/images/images/train/angry/12747.jpg,"4,5,7,17,23"
353,353,angry,./data/images/images/train/angry/12751.jpg,"4,5,7,17,24"
354,354,angry,./data/images/images/train/angry/12752.jpg,"4,5,7,17,24"
355,355,angry,./data/images/images/train/angry/12769.jpg,"4,5,7,17,24"
356,356,angry,./data/images/images/train/angry/12770.jpg,"4,5,7,17,23"
357,357,angry,./data/images/images/train/angry/12778.jpg,"4,5,7,17,24"
358,358,angry,./data/images/images/train/angry/12783.jpg,"4,5,7,17,23"
359,359,angry,./data/images/images/train/angry/12817.jpg,"4,5,7,17,24"
360,360,angry,./data/images/images/train/angry/12846.jpg,"4,5,7,17,24"
361,361,angry,./data/images/images/train/angry/12853.jpg,"4,5,7,17,24"
362,362,angry,./data/images/images/train/angry/12855.jpg,"4,5,7,17,24"
363,363,angry,./data/images/images/train/angry/12860.jpg,"4,5,7,17,24"
364,364,angry,./data/images/images/train/angry/12863.jpg,"4,5,7,17,24"
365,365,angry,./data/images/images/train/angry/12874.jpg,"4,5,7,17,24"
366,366,angry,./data/images/images/train/angry/12876.jpg,"4,5,7,17,24"
367,367,angry,./data/images/images/train/angry/12889.jpg,"4,5,7,17,23"
