,session,emotion,img,aus
46,4475,fear,./data/images/images/train/fear/10324.jpg,"1,2,4,5,25"
47,4476,fear,./data/images/images/train/fear/10326.jpg,"1,2,4,5"
48,4477,fear,./data/images/images/train/fear/10328.jpg,"1,2,4,5,25"
49,4478,fear,./data/images/images/train/fear/10329.jpg,"1,2,4,5"
50,4479,fear,./data/images/images/train/fear/10330.jpg,"1,2,4,5,25"
51,4480,fear,./data/images/images/train/fear/10335.jpg,"1,2,4,5"
52,4481,fear,./data/images/images/train/fear/1034.jpg,"1,2,4,5,25"
53,4482,fear,./data/images/images/train/fear/10342.jpg,"1,2,4,5,25"
54,4483,fear,./data/images/images/train/fear/10350.jpg,"1,2,4,5"
55,4484,fear,./data/images/images/train/fear/1036.jpg,"1,2,4,5"
56,4485,fear,./data/images/images/train/fear/10369.jpg,"1,2,4,5"
57,4486,fear,./data/images/images/train/fear/10384.jpg,"1,2,4,5,25"
58,4487,fear,./data/images/images/train/fear/10396.jpg,"1,2,4,5"
59,4488,fear,./data/images/images/train/fear/10413.jpg,"1,2,4,5"
60,4489,fear,./data/images/images/train/fear/10433.jpg,"1,2,4,5,25"
61,4490,fear,./data/images/images/train/fear/10434.jpg,"1,2,4,5,25"
62,4491,fear,./data/images/images/train/fear/10442.jpg,"1,2,4,5"
63,4492,fear,./data/images/images/train/fear/10448.jpg,"1,2,4,5,25"
64,4493,fear,./data/images/images/train/fear/10451.jpg,"1,2,4,5,25"
65,4494,fear,./data/images/images/train/fear/10459.jpg,"1,2,4,5"
66,4495,fear,./data/images/images/train/fear/10460.jpg,"1,2,4,5,25"
67,4496,fear,./data/images/images/train/fear/10463.jpg,"1,2,4,5,25"
68,4497,fear,./data/images/images/train/fear/10470.jpg,"1,2,4,5"
69,4498,fear,./data/images/images/train/fear/10476.jpg,"1,2,4,5,25"
70,4499,fear,./data/images/images/train/fear/10486.jpg,"1,2,4,5,25"
71,4500,fear,./data/images/images/train/fear/10507.jpg,"1,2,4,5,25"
72,4501,fear,./data/images/images/train/fear/10508.jpg,"1,2,4,5,25"
73,4502,fear,./data/images/images/train/fear/10517.jpg,"1,2,4,5"
74,4503,fear,./data/images/images/train/fear/10524.jpg,"1,2,4,5,25"
75,4504,fear,./data/images/images/train/fear/10557.jpg,"1,2,4,5"
76,4505,fear,./data/images/images/train/fear/10564.jpg,"1,2,4,5"
77,4506,fear,./data/images/images/train/fear/10568.jpg,"1,2,4,5,25"
78,4507,fear,./data/images/images/train/fear/10572.jpg,"1,2,4,5"
79,4508,fear,./data/images/images/train/fear/10582.jpg,"1,2,4,5,25"
80,4509,fear,./data/images/images/train/fear/10591.jpg,"1,2,4,5"
81,4510,fear,./data/images/images/train/fear/10593.jpg,"1,2,4,5,25"
82,4511,fear,./data/images/images/train/fear/106.jpg,"1,2,4,5"
83,4512,fear,./data/images/images/train/fear/10605.jpg,"1,2,4,5"
84,4513,fear,./data/images/images/train/fear/10611.jpg,"1,2,4,5"
85,4514,fear,./data/images/images/train/fear/10614.jpg,"1,2,4,5,25"
86,4515,fear,./data/images/images/train/fear/1063.jpg,"1,2,4,5"
87,4516,fear,./data/images/images/train/fear/10633.jpg,"1,2,4,5"
88,4517,fear,./data/images/images/train/fear/1064.jpg,"1,2,4,5"
89,4518,fear,./data/images/images/train/fear/10649.jpg,"1,2,4,5,25"
90,4519,fear,./data/images/images/train/fear/10662.jpg,"1,2,4,5"
91,4520,fear,./data/images/images/train/fear/10667.jpg,"1,2,4,5"
92,4521,fear,./data/images/images/train/fear/10673.jpg,"1,2,4,5"
93,4522,fear,./data/images/images/train/fear/10677.jpg,"1,2,4,5"
94,4523,fear,./data/images/images/train/fear/10687.jpg,"1,2,4,5,25"
95,4524,fear,./data/images/images/train/fear/10695.jpg,"1,2,4,5"
96,4525,fear,./data/images/images/train/fear/10698.jpg,"1,2,4,5"
97,4526,fear,./data/images/images/train/fear/10718.jpg,"1,2,4,5"
98,4527,fear,./data/images/images/train/fear/10736.jpg,"1,2,4,5"
99,4528,fear,./data/images/images/train/fear/10740.jpg,"1,2,4,5"
100,4529,fear,./data/images/images/train/fear/10747.jpg,"1,2,4,5"
101,4530,fear,./data/images/images/train/fear/10749.jpg,"1,2,4,5,25"
102,4531,fear,./data/images/images/train/fear/10756.jpg,"1,2,4,5"
103,4532,fear,./data/images/images/train/fear/10761.jpg,"1,2,4,5,25"
104,4533,fear,./data/images/images/train/fear/10799.jpg,"1,2,4,5"
105,4534,fear,./data/images/images/train/fear/108.jpg,"1,2,4,5,25"
106,4535,fear,./data/images/images/train/fear/10802.jpg,"1,2,4,5,25"
107,4536,fear,./data/images/images/train/fear/10810.jpg,"1,2,4,5,25"
108,4537,fear,./data/images/images/train/fear/10822.jpg,"1,2,4,5"
109,4538,fear,./data/images/images/train/fear/10824.jpg,"1,2,4,5"
110,4539,fear,./data/images/images/train/fear/10833.jpg,"1,2,4,5,25"
111,4540,fear,./data/images/images/train/fear/10835.jpg,"1,2,4,5,25"
112,4541,fear,./data/images/images/train/fear/10845.jpg,"1,2,4,5,25"
113,4542,fear,./data/images/images/train/fear/10857.jpg,"1,2,4,5,25"
114,4543,fear,./data/images/images/train/fear/1086.jpg,"1,2,4,5"
115,4544,fear,./data/images/images/train/fear/10867.jpg,"1,2,4,5,25"
116,4545,fear,./data/images/images/train/fear/10868.jpg,"1,2,4,5"
117,4546,fear,./data/images/images/train/fear/10869.jpg,"1,2,4,5,25"
118,4547,fear,./data/images/images/train/fear/10875.jpg,"1,2,4,5"
119,4548,fear,./data/images/images/train/fear/10882.jpg,"1,2,4,5,25"
120,4549,fear,./data/images/images/train/fear/10884.jpg,"1,2,4,5,25"
121,4550,fear,./data/images/images/train/fear/1089.jpg,"1,2,4,5"
122,4551,fear,./data/images/images/train/fear/10896.jpg,"1,2,4,5,25"
123,4552,fear,./data/images/images/train/fear/1092.jpg,"1,2,4,5"
124,4553,fear,./data/images/images/train/fear/10934.jpg,"1,2,4,5,25"
125,4554,fear,./data/images/images/train/fear/10938.jpg,"1,2,4,5"
126,4555,fear,./data/images/images/train/fear/10941.jpg,"1,2,4,5,25"
127,4556,fear,./data/images/images/train/fear/10951.jpg,"1,2,4,5,25"
128,4557,fear,./data/images/images/train/fear/10954.jpg,"1,2,4,5,25"
129,4558,fear,./data/images/images/train/fear/10975.jpg,"1,2,4,5,25"
130,4559,fear,./data/images/images/train/fear/10976.jpg,"1,2,4,5,25"
131,4560,fear,./data/images/images/train/fear/10978.jpg,"1,2,4,5,25"
132,4561,fear,./data/images/images/train/fear/10981.jpg,"1,2,4,5"
133,4562,fear,./data/images/images/train/fear/10982.jpg,"1,2,4,5"
134,4563,fear,./data/images/images/train/fear/10987.jpg,"1,2,4,5"
135,4564,fear,./data/images/images/train/fear/10993.jpg,"1,2,4,5,25"
136,4565,fear,./data/images/images/train/fear/110.jpg,"1,2,4,5"
137,4566,fear,./data/images/images/train/fear/1100.jpg,"1,2,4,5,25"
138,4567,fear,./data/images/images/train/fear/11001.jpg,"1,2,4,5"
139,4568,fear,./data/images/images/train/fear/11005.jpg,"1,2,4,5"
140,4569,fear,./data/images/images/train/fear/11009.jpg,"1,2,4,5,25"
141,4570,fear,./data/images/images/train/fear/1104.jpg,"1,2,4,5,25"
142,4571,fear,./data/images/images/train/fear/11044.jpg,"1,2,4,5,25"
143,4572,fear,./data/images/images/train/fear/11052.jpg,"1,2,4,5"
144,4573,fear,./data/images/images/train/fear/11084.jpg,"1,2,4,5,25"
145,4574,fear,./data/images/images/train/fear/11095.jpg,"1,2,4,5"
146,4575,fear,./data/images/images/train/fear/11099.jpg,"1,2,4,5"
147,4576,fear,./data/images/images/train/fear/11105.jpg,"1,2,4,5"
148,4577,fear,./data/images/images/train/fear/11155.jpg,"1,2,4,5,25"
149,4578,fear,./data/images/images/train/fear/11165.jpg,"1,2,4,5,25"
150,4579,fear,./data/images/images/train/fear/11167.jpg,"1,2,4,5"
151,4580,fear,./data/images/images/train/fear/11173.jpg,"1,2,4,5"
152,4581,fear,./data/images/images/train/fear/11185.jpg,"1,2,4,5"
153,4582,fear,./data/images/images/train/fear/11195.jpg,"1,2,4,5"
154,4583,fear,./data/images/images/train/fear/11214.jpg,"1,2,4,5"
155,4584,fear,./data/images/images/train/fear/11226.jpg,"1,2,4,5,25"
156,4585,fear,./data/images/images/train/fear/11228.jpg,"1,2,4,5,25"
157,4586,fear,./data/images/images/train/fear/11229.jpg,"1,2,4,5"
158,4587,fear,./data/images/images/train/fear/11231.jpg,"1,2,4,5,25"
159,4588,fear,./data/images/images/train/fear/11243.jpg,"1,2,4,5"
160,4589,fear,./data/images/images/train/fear/11255.jpg,"1,2,4,5"
161,4590,fear,./data/images/images/train/fear/11262.jpg,"1,2,4,5"
162,4591,fear,./data/images/images/train/fear/11265.jpg,"1,2,4,5"
163,4592,fear,./data/images/images/train/fear/11294.jpg,"1,2,4,5,25"
164,4593,fear,./data/images/images/train/fear/11296.jpg,"1,2,4,5,25"
165,4594,fear,./data/images/images/train/fear/11305.jpg,"1,2,4,5"
166,4595,fear,./data/images/images/train/fear/11310.jpg,"1,2,4,5,25"
167,4596,fear,./data/images/images/train/fear/11319.jpg,"1,2,4,5,25"
168,4597,fear,./data/images/images/train/fear/11329.jpg,"1,2,4,5,25"
169,4598,fear,./data/images/images/train/fear/11338.jpg,"1,2,4,5,25"
170,4599,fear,./data/images/images/train/fear/11341.jpg,"1,2,4,5,25"
171,4600,fear,./data/images/images/train/fear/11362.jpg,"1,2,4,5"
172,4601,fear,./data/images/images/train/fear/11370.jpg,"1,2,4,5"
173,4602,fear,./data/images/images/train/fear/11371.jpg,"1,2,4,5,25"
174,4603,fear,./data/images/images/train/fear/11394.jpg,"1,2,4,5"
175,4604,fear,./data/images/images/train/fear/11396.jpg,"1,2,4,5,25"
176,4605,fear,./data/images/images/train/fear/11405.jpg,"1,2,4,5,25"
177,4606,fear,./data/images/images/train/fear/11413.jpg,"1,2,4,5"
178,4607,fear,./data/images/images/train/fear/11423.jpg,"1,2,4,5"
179,4608,fear,./data/images/images/train/fear/1143.jpg,"1,2,4,5,25"
180,4609,fear,./data/images/images/train/fear/11431.jpg,"1,2,4,5,25"
181,4610,fear,./data/images/images/train/fear/11442.jpg,"1,2,4,5,25"
182,4611,fear,./data/images/images/train/fear/11446.jpg,"1,2,4,5,25"
183,4612,fear,./data/images/images/train/fear/11457.jpg,"1,2,4,5"
184,4613,fear,./data/images/images/train/fear/11461.jpg,"1,2,4,5"
185,4614,fear,./data/images/images/train/fear/11465.jpg,"1,2,4,5,25"
186,4615,fear,./data/images/images/train/fear/11468.jpg,"1,2,4,5"
187,4616,fear,./data/images/images/train/fear/11472.jpg,"1,2,4,5"
188,4617,fear,./data/images/images/train/fear/11488.jpg,"1,2,4,5"
189,4618,fear,./data/images/images/train/fear/11503.jpg,"1,2,4,5,25"
190,4619,fear,./data/images/images/train/fear/11517.jpg,"1,2,4,5"
191,4620,fear,./data/images/images/train/fear/11521.jpg,"1,2,4,5"
192,4621,fear,./data/images/images/train/fear/11524.jpg,"1,2,4,5,25"
193,4622,fear,./data/images/images/train/fear/11535.jpg,"1,2,4,5"
194,4623,fear,./data/images/images/train/fear/11547.jpg,"1,2,4,5"
195,4624,fear,./data/images/images/train/fear/11551.jpg,"1,2,4,5,25"
196,4625,fear,./data/images/images/train/fear/11568.jpg,"1,2,4,5,25"
197,4626,fear,./data/images/images/train/fear/11578.jpg,"1,2,4,5,25"
198,4627,fear,./data/images/images/train/fear/11584.jpg,"1,2,4,5"
199,4628,fear,./data/images/images/train/fear/11590.jpg,"1,2,4,5,25"
200,4629,fear,./data/images/images/train/fear/11599.jpg,"1,2,4,5"
201,4630,fear,./data/images/images/train/fear/11602.jpg,"1,2,4,5"
202,4631,fear,./data/images/images/train/fear/11612.jpg,"1,2,4,5"
203,4632,fear,./data/images/images/train/fear/11628.jpg,"1,2,4,5"
204,4633,fear,./data/images/images/train/fear/1163.jpg,"1,2,4,5"
205,4634,fear,./data/images/images/train/fear/11630.jpg,"1,2,4,5"
206,4635,fear,./data/images/images/train/fear/11636.jpg,"1,2,4,5"
207,4636,fear,./data/images/images/train/fear/11651.jpg,"1,2,4,5"
208,4637,fear,./data/images/images/train/fear/11661.jpg,"1,2,4,5"
209,4638,fear,./data/images/images/train/fear/11674.jpg,"1,2,4,5"
210,4639,fear,./data/images/images/train/fear/11677.jpg,"1,2,4,5,25"
211,4640,fear,./data/images/images/train/fear/11678.jpg,"1,2,4,5"
212,4641,fear,./data/images/images/train/fear/1171.jpg,"1,2,4,5,25"
213,4642,fear,./data/images/images/train/fear/11716.jpg,"1,2,4,5,25"
214,4643,fear,./data/images/images/train/fear/11718.jpg,"1,2,4,5,25"
215,4644,fear,./data/images/images/train/fear/11728.jpg,"1,2,4,5,25"
216,4645,fear,./data/images/images/train/fear/11736.jpg,"1,2,4,5,25"
217,4646,fear,./data/images/images/train/fear/11748.jpg,"1,2,4,5,25"
218,4647,fear,./data/images/images/train/fear/11758.jpg,"1,2,4,5"
219,4648,fear,./data/images/images/train/fear/11762.jpg,"1,2,4,5"
220,4649,fear,./data/images/images/train/fear/11765.jpg,"1,2,4,5"
221,4650,fear,./data/images/images/train/fear/11767.jpg,"1,2,4,5"
222,4651,fear,./data/images/images/train/fear/11770.jpg,"1,2,4,5"
223,4652,fear,./data/images/images/train/fear/11773.jpg,"1,2,4,5"
224,4653,fear,./data/images/images/train/fear/11782.jpg,"1,2,4,5"
225,4654,fear,./data/images/images/train/fear/11804.jpg,"1,2,4,5,25"
226,4655,fear,./data/images/images/train/fear/11810.jpg,"1,2,4,5"
227,4656,fear,./data/images/images/train/fear/11828.jpg,"1,2,4,5,25"
228,4657,fear,./data/images/images/train/fear/11829.jpg,"1,2,4,5,25"
229,4658,fear,./data/images/images/train/fear/11830.jpg,"1,2,4,5,25"
230,4659,fear,./data/images/images/train/fear/11837.jpg,"1,2,4,5"
231,4660,fear,./data/images/images/train/fear/11843.jpg,"1,2,4,5"
232,4661,fear,./data/images/images/train/fear/11845.jpg,"1,2,4,5,25"
233,4662,fear,./data/images/images/train/fear/11847.jpg,"1,2,4,5"
234,4663,fear,./data/images/images/train/fear/11859.jpg,"1,2,4,5,25"
235,4664,fear,./data/images/images/train/fear/11888.jpg,"1,2,4,5,25"
236,4665,fear,./data/images/images/train/fear/11890.jpg,"1,2,4,5"
237,4666,fear,./data/images/images/train/fear/11892.jpg,"1,2,4,5"
238,4667,fear,./data/images/images/train/fear/11906.jpg,"1,2,4,5,25"
239,4668,fear,./data/images/images/train/fear/11908.jpg,"1,2,4,5"
240,4669,fear,./data/images/images/train/fear/11914.jpg,"1,2,4,5"
241,4670,fear,./data/images/images/train/fear/11915.jpg,"1,2,4,5"
242,4671,fear,./data/images/images/train/fear/11916.jpg,"1,2,4,5"
243,4672,fear,./data/images/images/train/fear/11917.jpg,"1,2,4,5,25"
244,4673,fear,./data/images/images/train/fear/11934.jpg,"1,2,4,5"
245,4674,fear,./data/images/images/train/fear/11954.jpg,"1,2,4,5,25"
246,4675,fear,./data/images/images/train/fear/11956.jpg,"1,2,4,5,25"
247,4676,fear,./data/images/images/train/fear/11962.jpg,"1,2,4,5"
248,4677,fear,./data/images/images/train/fear/11972.jpg,"1,2,4,5,25"
249,4678,fear,./data/images/images/train/fear/11982.jpg,"1,2,4,5,25"
250,4679,fear,./data/images/images/train/fear/11984.jpg,"1,2,4,5"
251,4680,fear,./data/images/images/train/fear/11988.jpg,"1,2,4,5,25"
252,4681,fear,./data/images/images/train/fear/11991.jpg,"1,2,4,5,25"
253,4682,fear,./data/images/images/train/fear/12002.jpg,"1,2,4,5"
254,4683,fear,./data/images/images/train/fear/12005.jpg,"1,2,4,5"
255,4684,fear,./data/images/images/train/fear/12007.jpg,"1,2,4,5"
256,4685,fear,./data/images/images/train/fear/12019.jpg,"1,2,4,5,25"
257,4686,fear,./data/images/images/train/fear/12020.jpg,"1,2,4,5"
258,4687,fear,./data/images/images/train/fear/12029.jpg,"1,2,4,5,25"
259,4688,fear,./data/images/images/train/fear/12031.jpg,"1,2,4,5"
260,4689,fear,./data/images/images/train/fear/12036.jpg,"1,2,4,5"
261,4690,fear,./data/images/images/train/fear/12037.jpg,"1,2,4,5,25"
262,4691,fear,./data/images/images/train/fear/12054.jpg,"1,2,4,5,25"
263,4692,fear,./data/images/images/train/fear/12088.jpg,"1,2,4,5,25"
264,4693,fear,./data/images/images/train/fear/121.jpg,"1,2,4,5"
265,4694,fear,./data/images/images/train/fear/12105.jpg,"1,2,4,5"
266,4695,fear,./data/images/images/train/fear/12139.jpg,"1,2,4,5,25"
267,4696,fear,./data/images/images/train/fear/12140.jpg,"1,2,4,5"
268,4697,fear,./data/images/images/train/fear/12154.jpg,"1,2,4,5,25"
269,4698,fear,./data/images/images/train/fear/12160.jpg,"1,2,4,5"
270,4699,fear,./data/images/images/train/fear/12163.jpg,"1,2,4,5,25"
271,4700,fear,./data/images/images/train/fear/12188.jpg,"1,2,4,5"
272,4701,fear,./data/images/images/train/fear/12192.jpg,"1,2,4,5"
273,4702,fear,./data/images/images/train/fear/12200.jpg,"1,2,4,5"
274,4703,fear,./data/images/images/train/fear/12204.jpg,"1,2,4,5,25"
275,4704,fear,./data/images/images/train/fear/12205.jpg,"1,2,4,5,25"
276,4705,fear,./data/images/images/train/fear/12208.jpg,"1,2,4,5,25"
277,4706,fear,./data/images/images/train/fear/12210.jpg,"1,2,4,5,25"
278,4707,fear,./data/images/images/train/fear/12223.jpg,"1,2,4,5"
279,4708,fear,./data/images/images/train/fear/12236.jpg,"1,2,4,5"
280,4709,fear,./data/images/images/train/fear/12240.jpg,"1,2,4,5"
281,4710,fear,./data/images/images/train/fear/12241.jpg,"1,2,4,5,25"
282,4711,fear,./data/images/images/train/fear/12243.jpg,"1,2,4,5,25"
283,4712,fear,./data/images/images/train/fear/12244.jpg,"1,2,4,5,25"
284,4713,fear,./data/images/images/train/fear/12258.jpg,"1,2,4,5"
285,4714,fear,./data/images/images/train/fear/12263.jpg,"1,2,4,5,25"
286,4715,fear,./data/images/images/train/fear/12278.jpg,"1,2,4,5,25"
287,4716,fear,./data/images/images/train/fear/1228.jpg,"1,2,4,5,25"
288,4717,fear,./data/images/images/train/fear/12293.jpg,"1,2,4,5,25"
289,4718,fear,./data/images/images/train/fear/12300.jpg,"1,2,4,5"
290,4719,fear,./data/images/images/train/fear/12303.jpg,"1,2,4,5,25"
291,4720,fear,./data/images/images/train/fear/12309.jpg,"1,2,4,5"
292,4721,fear,./data/images/images/train/fear/1231.jpg,"1,2,4,5"
293,4722,fear,./data/images/images/train/fear/12322.jpg,"1,2,4,5"
294,4723,fear,./data/images/images/train/fear/12339.jpg,"1,2,4,5,25"
295,4724,fear,./data/images/images/train/fear/12340.jpg,"1,2,4,5"
296,4725,fear,./data/images/images/train/fear/12353.jpg,"1,2,4,5"
297,4726,fear,./data/images/images/train/fear/12355.jpg,"1,2,4,5,25"
298,4727,fear,./data/images/images/train/fear/12357.jpg,"1,2,4,5,25"
299,4728,fear,./data/images/images/train/fear/12360.jpg,"1,2,4,5,25"
300,4729,fear,./data/images/images/train/fear/12362.jpg,"1,2,4,5,25"
301,4730,fear,./data/images/images/train/fear/12374.jpg,"1,2,4,5,25"
302,4731,fear,./data/images/images/train/fear/1238.jpg,"1,2,4,5,25"
303,4732,fear,./data/images/images/train/fear/12382.jpg,"1,2,4,5,25"
304,4733,fear,./data/images/images/train/fear/12384.jpg,"1,2,4,5,25"
305,4734,fear,./data/images/images/train/fear/12388.jpg,"1,2,4,5,25"
306,4735,fear,./data/images/images/train/fear/1240.jpg,"1,2,4,5,25"
307,4736,fear,./data/images/images/train/fear/12405.jpg,"1,2,4,5,25"
308,4737,fear,./data/images/images/train/fear/12413.jpg,"1,2,4,5"
309,4738,fear,./data/images/images/train/fear/12429.jpg,"1,2,4,5,25"
310,4739,fear,./data/images/images/train/fear/12430.jpg,"1,2,4,5,25"
311,4740,fear,./data/images/images/train/fear/12433.jpg,"1,2,4,5"
312,4741,fear,./data/images/images/train/fear/1244.jpg,"1,2,4,5,25"
313,4742,fear,./data/images/images/train/fear/12441.jpg,"1,2,4,5"
314,4743,fear,./data/images/images/train/fear/12452.jpg,"1,2,4,5,25"
315,4744,fear,./data/images/images/train/fear/12471.jpg,"1,2,4,5,25"
316,4745,fear,./data/images/images/train/fear/12479.jpg,"1,2,4,5"
317,4746,fear,./data/images/images/train/fear/12481.jpg,"1,2,4,5"
318,4747,fear,./data/images/images/train/fear/12491.jpg,"1,2,4,5"
319,4748,fear,./data/images/images/train/fear/12493.jpg,"1,2,4,5,25"
320,4749,fear,./data/images/images/train/fear/12510.jpg,"1,2,4,5,25"
321,4750,fear,./data/images/images/train/fear/12514.jpg,"1,2,4,5,25"
322,4751,fear,./data/images/images/train/fear/1253.jpg,"1,2,4,5,25"
323,4752,fear,./data/images/images/train/fear/12544.jpg,"1,2,4,5,25"
324,4753,fear,./data/images/images/train/fear/12553.jpg,"1,2,4,5,25"
325,4754,fear,./data/images/images/train/fear/12556.jpg,"1,2,4,5,25"
326,4755,fear,./data/images/images/train/fear/12561.jpg,"1,2,4,5,25"
327,4756,fear,./data/images/images/train/fear/12568.jpg,"1,2,4,5"
328,4757,fear,./data/images/images/train/fear/12572.jpg,"1,2,4,5"
329,4758,fear,./data/images/images/train/fear/12574.jpg,"1,2,4,5,25"
330,4759,fear,./data/images/images/train/fear/12586.jpg,"1,2,4,5,25"
331,4760,fear,./data/images/images/train/fear/12588.jpg,"1,2,4,5"
332,4761,fear,./data/images/images/train/fear/12598.jpg,"1,2,4,5,25"
333,4762,fear,./data/images/images/train/fear/12603.jpg,"1,2,4,5,25"
334,4763,fear,./data/images/images/train/fear/12609.jpg,"1,2,4,5,25"
335,4764,fear,./data/images/images/train/fear/12641.jpg,"1,2,4,5"
336,4765,fear,./data/images/images/train/fear/12643.jpg,"1,2,4,5,25"
337,4766,fear,./data/images/images/train/fear/12654.jpg,"1,2,4,5"
338,4767,fear,./data/images/images/train/fear/12691.jpg,"1,2,4,5,25"
339,4768,fear,./data/images/images/train/fear/12696.jpg,"1,2,4,5,25"
340,4769,fear,./data/images/images/train/fear/12706.jpg,"1,2,4,5,25"
341,4770,fear,./data/images/images/train/fear/12707.jpg,"1,2,4,5,25"
342,4771,fear,./data/images/images/train/fear/12714.jpg,"1,2,4,5,25"
343,4772,fear,./data/images/images/train/fear/12722.jpg,"1,2,4,5,25"
344,4773,fear,./data/images/images/train/fear/1273.jpg,"1,2,4,5,25"
345,4774,fear,./data/images/images/train/fear/12732.jpg,"1,2,4,5"
346,4775,fear,./data/images/images/train/fear/1274.jpg,"1,2,4,5"
347,4776,fear,./data/images/images/train/fear/12741.jpg,"1,2,4,5"
348,4777,fear,./data/images/images/train/fear/12743.jpg,"1,2,4,5,25"
349,4778,fear,./data/images/images/train/fear/12749.jpg,"1,2,4,5,25"
350,4779,fear,./data/images/images/train/fear/12750.jpg,"1,2,4,5,25"
351,4780,fear,./data/images/images/train/fear/12795.jpg,"1,2,4,5"
352,4781,fear,./data/images/images/train/fear/12802.jpg,"1,2,4,5"
353,4782,fear,./data/images/images/train/fear/12820.jpg,"1,2,4,5,25"
354,4783,fear,./data/images/images/train/fear/12821.jpg,"1,2,4,5,25"
355,4784,fear,./data/images/images/train/fear/12828.jpg,"1,2,4,5,25"
356,4785,fear,./data/images/images/train/fear/12834.jpg,"1,2,4,5,25"
357,4786,fear,./data/images/images/train/fear/12858.jpg,"1,2,4,5,25"
358,4787,fear,./data/images/images/train/fear/12867.jpg,"1,2,4,5"
359,4788,fear,./data/images/images/train/fear/12870.jpg,"1,2,4,5,25"
360,4789,fear,./data/images/images/train/fear/12880.jpg,"1,2,4,5,25"
361,4790,fear,./data/images/images/train/fear/12890.jpg,"1,2,4,5"
362,4791,fear,./data/images/images/train/fear/12895.jpg,"1,2,4,5"
363,4792,fear,./data/images/images/train/fear/12896.jpg,"1,2,4,5,25"
364,4793,fear,./data/images/images/train/fear/12898.jpg,"1,2,4,5,25"
365,4794,fear,./data/images/images/train/fear/129.jpg,"1,2,4,5,25"
366,4795,fear,./data/images/images/train/fear/12905.jpg,"1,2,4,5,25"
