,session,emotion,img,aus
52,25668,surprise,./data/images/images/train/surprise/10580.jpg,"1,2,5,26"
53,25669,surprise,./data/images/images/train/surprise/10585.jpg,"1,2,26"
54,25670,surprise,./data/images/images/train/surprise/1059.jpg,"1,2,26"
55,25671,surprise,./data/images/images/train/surprise/10602.jpg,"1,2,26"
56,25672,surprise,./data/images/images/train/surprise/10627.jpg,"1,2,26"
57,25673,surprise,./data/images/images/train/surprise/10628.jpg,"1,2,26"
58,25674,surprise,./data/images/images/train/surprise/10643.jpg,"1,2,26"
59,25675,surprise,./data/images/images/train/surprise/10668.jpg,"1,2,5,26"
60,25676,surprise,./data/images/images/train/surprise/10672.jpg,"1,2,5,26"
61,25677,surprise,./data/images/images/train/surprise/1070.jpg,"1,2,5,26"
62,25678,surprise,./data/images/images/train/surprise/10700.jpg,"1,2,26"
63,25679,surprise,./data/images/images/train/surprise/10710.jpg,"1,2,5,26"
64,25680,surprise,./data/images/images/train/surprise/10723.jpg,"1,2,5,26"
65,25681,surprise,./data/images/images/train/surprise/10744.jpg,"1,2,5,26"
66,25682,surprise,./data/images/images/train/surprise/10751.jpg,"1,2,5,26"
67,25683,surprise,./data/images/images/train/surprise/10760.jpg,"1,2,26"
68,25684,surprise,./data/images/images/train/surprise/10762.jpg,"1,2,26"
69,25685,surprise,./data/images/images/train/surprise/10779.jpg,"1,2,5,26"
70,25686,surprise,./data/images/images/train/surprise/10788.jpg,"1,2,5,26"
71,25687,surprise,./data/images/images/train/surprise/1084.jpg,"1,2,26"
72,25688,surprise,./data/images/images/train/surprise/10847.jpg,"1,2,26"
73,25689,surprise,./data/images/images/train/surprise/10849.jpg,"1,2,5,26"
74,25690,surprise,./data/images/images/train/surprise/10853.jpg,"1,2,26"
75,25691,surprise,./data/images/images/train/surprise/10855.jpg,"1,2,5,26"
76,25692,surprise,./data/images/images/train/surprise/1087.jpg,"1,2,5,26"
77,25693,surprise,./data/images/images/train/surprise/10873.jpg,"1,2,26"
78,25694,surprise,./data/images/images/train/surprise/10883.jpg,"1,2,5,26"
79,25695,surprise,./data/images/images/train/surprise/10886.jpg,"1,2,5,26"
80,25696,surprise,./data/images/images/train/surprise/10932.jpg,"1,2,26"
81,25697,surprise,./data/images/images/train/surprise/10955.jpg,"1,2,5,26"
82,25698,surprise,./data/images/images/train/surprise/10957.jpg,"1,2,5,26"
83,25699,surprise,./data/images/images/train/surprise/10958.jpg,"1,2,5,26"
84,25700,surprise,./data/images/images/train/surprise/10963.jpg,"1,2,5,26"
85,25701,surprise,./data/images/images/train/surprise/10964.jpg,"1,2,26"
86,25702,surprise,./data/images/images/train/surprise/10966.jpg,"1,2,5,26"
87,25703,surprise,./data/images/images/train/surprise/10967.jpg,"1,2,26"
88,25704,surprise,./data/images/images/train/surprise/10977.jpg,"1,2,5,26"
89,25705,surprise,./data/images/images/train/surprise/10991.jpg,"1,2,5,26"
90,25706,surprise,./data/images/images/train/surprise/11016.jpg,"1,2,26"
91,25707,surprise,./data/images/images/train/surprise/11027.jpg,"1,2,26"
92,25708,surprise,./data/images/images/train/surprise/11047.jpg,"1,2,5,26"
93,25709,surprise,./data/images/images/train/surprise/11061.jpg,"1,2,5,26"
94,25710,surprise,./data/images/images/train/surprise/11089.jpg,"1,2,5,26"
95,25711,surprise,./data/images/images/train/surprise/1109.jpg,"1,2,5,26"
96,25712,surprise,./data/images/images/train/surprise/11094.jpg,"1,2,26"
97,25713,surprise,./data/images/images/train/surprise/11107.jpg,"1,2,5,26"
98,25714,surprise,./data/images/images/train/surprise/11111.jpg,"1,2,5,26"
99,25715,surprise,./data/images/images/train/surprise/11119.jpg,"1,2,26"
100,25716,surprise,./data/images/images/train/surprise/11125.jpg,"1,2,5,26"
101,25717,surprise,./data/images/images/train/surprise/11132.jpg,"1,2,5,26"
102,25718,surprise,./data/images/images/train/surprise/11179.jpg,"1,2,5,26"
103,25719,surprise,./data/images/images/train/surprise/11184.jpg,"1,2,5,26"
104,25720,surprise,./data/images/images/train/surprise/11199.jpg,"1,2,26"
105,25721,surprise,./data/images/images/train/surprise/1120.jpg,"1,2,26"
106,25722,surprise,./data/images/images/train/surprise/11201.jpg,"1,2,5,26"
107,25723,surprise,./data/images/images/train/surprise/11220.jpg,"1,2,5,26"
108,25724,surprise,./data/images/images/train/surprise/11247.jpg,"1,2,26"
109,25725,surprise,./data/images/images/train/surprise/11257.jpg,"1,2,5,26"
110,25726,surprise,./data/images/images/train/surprise/11261.jpg,"1,2,5,26"
111,25727,surprise,./data/images/images/train/surprise/11271.jpg,"1,2,26"
112,25728,surprise,./data/images/images/train/surprise/11279.jpg,"1,2,5,26"
113,25729,surprise,./data/images/images/train/surprise/11297.jpg,"1,2,26"
114,25730,surprise,./data/images/images/train/surprise/11311.jpg,"1,2,26"
115,25731,surprise,./data/images/images/train/surprise/1132.jpg,"1,2,5,26"
116,25732,surprise,./data/images/images/train/surprise/11324.jpg,"1,2,26"
117,25733,surprise,./data/images/images/train/surprise/11328.jpg,"1,2,26"
118,25734,surprise,./data/images/images/train/surprise/11339.jpg,"1,2,26"
119,25735,surprise,./data/images/images/train/surprise/11344.jpg,"1,2,26"
120,25736,surprise,./data/images/images/train/surprise/1135.jpg,"1,2,26"
121,25737,surprise,./data/images/images/train/surprise/11364.jpg,"1,2,5,26"
122,25738,surprise,./data/images/images/train/surprise/11366.jpg,"1,2,26"
123,25739,surprise,./data/images/images/train/surprise/11372.jpg,"1,2,5,26"
124,25740,surprise,./data/images/images/train/surprise/11374.jpg,"1,2,5,26"
125,25741,surprise,./data/images/images/train/surprise/11393.jpg,"1,2,26"
126,25742,surprise,./data/images/images/train/surprise/11404.jpg,"1,2,26"
127,25743,surprise,./data/images/images/train/surprise/11407.jpg,"1,2,5,26"
128,25744,surprise,./data/images/images/train/surprise/11433.jpg,"1,2,26"
129,25745,surprise,./data/images/images/train/surprise/11443.jpg,"1,2,26"
130,25746,surprise,./data/images/images/train/surprise/1145.jpg,"1,2,5,26"
131,25747,surprise,./data/images/images/train/surprise/11459.jpg,"1,2,5,26"
132,25748,surprise,./data/images/images/train/surprise/11496.jpg,"1,2,5,26"
133,25749,surprise,./data/images/images/train/surprise/11497.jpg,"1,2,26"
134,25750,surprise,./data/images/images/train/surprise/11506.jpg,"1,2,5,26"
135,25751,surprise,./data/images/images/train/surprise/11512.jpg,"1,2,26"
136,25752,surprise,./data/images/images/train/surprise/11519.jpg,"1,2,26"
137,25753,surprise,./data/images/images/train/surprise/11527.jpg,"1,2,26"
138,25754,surprise,./data/images/images/train/surprise/11556.jpg,"1,2,26"
139,25755,surprise,./data/images/images/train/surprise/11569.jpg,"1,2,26"
140,25756,surprise,./data/images/images/train/surprise/1157.jpg,"1,2,26"
141,25757,surprise,./data/images/images/train/surprise/11574.jpg,"1,2,5,26"
142,25758,surprise,./data/images/images/train/surprise/11576.jpg,"1,2,5,26"
143,25759,surprise,./data/images/images/train/surprise/11593.jpg,"1,2,26"
144,25760,surprise,./data/images/images/train/surprise/11605.jpg,"1,2,5,26"
145,25761,surprise,./data/images/images/train/surprise/11615.jpg,"1,2,5,26"
146,25762,surprise,./data/images/images/train/surprise/1162.jpg,"1,2,5,26"
147,25763,surprise,./data/images/images/train/surprise/11631.jpg,"1,2,5,26"
148,25764,surprise,./data/images/images/train/surprise/11633.jpg,"1,2,5,26"
149,25765,surprise,./data/images/images/train/surprise/11667.jpg,"1,2,5,26"
150,25766,surprise,./data/images/images/train/surprise/11668.jpg,"1,2,26"
151,25767,surprise,./data/images/images/train/surprise/11684.jpg,"1,2,5,26"
152,25768,surprise,./data/images/images/train/surprise/11692.jpg,"1,2,5,26"
153,25769,surprise,./data/images/images/train/surprise/11709.jpg,"1,2,5,26"
154,25770,surprise,./data/images/images/train/surprise/1172.jpg,"1,2,5,26"
155,25771,surprise,./data/images/images/train/surprise/11730.jpg,"1,2,5,26"
156,25772,surprise,./data/images/images/train/surprise/11734.jpg,"1,2,5,26"
157,25773,surprise,./data/images/images/train/surprise/11737.jpg,"1,2,26"
158,25774,surprise,./data/images/images/train/surprise/11740.jpg,"1,2,26"
159,25775,surprise,./data/images/images/train/surprise/11741.jpg,"1,2,26"
160,25776,surprise,./data/images/images/train/surprise/11757.jpg,"1,2,5,26"
161,25777,surprise,./data/images/images/train/surprise/11811.jpg,"1,2,26"
162,25778,surprise,./data/images/images/train/surprise/11824.jpg,"1,2,5,26"
163,25779,surprise,./data/images/images/train/surprise/11831.jpg,"1,2,26"
164,25780,surprise,./data/images/images/train/surprise/1185.jpg,"1,2,26"
165,25781,surprise,./data/images/images/train/surprise/11895.jpg,"1,2,26"
166,25782,surprise,./data/images/images/train/surprise/11896.jpg,"1,2,26"
167,25783,surprise,./data/images/images/train/surprise/11910.jpg,"1,2,5,26"
168,25784,surprise,./data/images/images/train/surprise/11911.jpg,"1,2,5,26"
169,25785,surprise,./data/images/images/train/surprise/11932.jpg,"1,2,26"
170,25786,surprise,./data/images/images/train/surprise/11969.jpg,"1,2,5,26"
171,25787,surprise,./data/images/images/train/surprise/11976.jpg,"1,2,26"
172,25788,surprise,./data/images/images/train/surprise/11979.jpg,"1,2,5,26"
173,25789,surprise,./data/images/images/train/surprise/11980.jpg,"1,2,5,26"
174,25790,surprise,./data/images/images/train/surprise/11987.jpg,"1,2,26"
175,25791,surprise,./data/images/images/train/surprise/12004.jpg,"1,2,26"
176,25792,surprise,./data/images/images/train/surprise/1201.jpg,"1,2,5,26"
177,25793,surprise,./data/images/images/train/surprise/12010.jpg,"1,2,26"
178,25794,surprise,./data/images/images/train/surprise/12018.jpg,"1,2,26"
179,25795,surprise,./data/images/images/train/surprise/12032.jpg,"1,2,5,26"
180,25796,surprise,./data/images/images/train/surprise/12046.jpg,"1,2,26"
181,25797,surprise,./data/images/images/train/surprise/12052.jpg,"1,2,26"
182,25798,surprise,./data/images/images/train/surprise/12056.jpg,"1,2,5,26"
183,25799,surprise,./data/images/images/train/surprise/12060.jpg,"1,2,5,26"
184,25800,surprise,./data/images/images/train/surprise/12080.jpg,"1,2,26"
185,25801,surprise,./data/images/images/train/surprise/12082.jpg,"1,2,5,26"
186,25802,surprise,./data/images/images/train/surprise/12093.jpg,"1,2,26"
187,25803,surprise,./data/images/images/train/surprise/12102.jpg,"1,2,5,26"
188,25804,surprise,./data/images/images/train/surprise/12127.jpg,"1,2,26"
189,25805,surprise,./data/images/images/train/surprise/12135.jpg,"1,2,26"
190,25806,surprise,./data/images/images/train/surprise/1214.jpg,"1,2,5,26"
191,25807,surprise,./data/images/images/train/surprise/12148.jpg,"1,2,26"
192,25808,surprise,./data/images/images/train/surprise/12176.jpg,"1,2,5,26"
193,25809,surprise,./data/images/images/train/surprise/12178.jpg,"1,2,26"
194,25810,surprise,./data/images/images/train/surprise/12195.jpg,"1,2,26"
195,25811,surprise,./data/images/images/train/surprise/12201.jpg,"1,2,5,26"
196,25812,surprise,./data/images/images/train/surprise/12219.jpg,"1,2,5,26"
197,25813,surprise,./data/images/images/train/surprise/12224.jpg,"1,2,26"
198,25814,surprise,./data/images/images/train/surprise/12226.jpg,"1,2,5,26"
199,25815,surprise,./data/images/images/train/surprise/1224.jpg,"1,2,5,26"
200,25816,surprise,./data/images/images/train/surprise/12253.jpg,"1,2,5,26"
201,25817,surprise,./data/images/images/train/surprise/12276.jpg,"1,2,5,26"
202,25818,surprise,./data/images/images/train/surprise/12285.jpg,"1,2,5,26"
203,25819,surprise,./data/images/images/train/surprise/12287.jpg,"1,2,5,26"
204,25820,surprise,./data/images/images/train/surprise/12299.jpg,"1,2,5,26"
205,25821,surprise,./data/images/images/train/surprise/1232.jpg,"1,2,5,26"
206,25822,surprise,./data/images/images/train/surprise/12330.jpg,"1,2,26"
207,25823,surprise,./data/images/images/train/surprise/12341.jpg,"1,2,26"
208,25824,surprise,./data/images/images/train/surprise/12342.jpg,"1,2,5,26"
209,25825,surprise,./data/images/images/train/surprise/12358.jpg,"1,2,5,26"
210,25826,surprise,./data/images/images/train/surprise/12368.jpg,"1,2,5,26"
211,25827,surprise,./data/images/images/train/surprise/12371.jpg,"1,2,26"
212,25828,surprise,./data/images/images/train/surprise/12373.jpg,"1,2,26"
213,25829,surprise,./data/images/images/train/surprise/12385.jpg,"1,2,26"
214,25830,surprise,./data/images/images/train/surprise/12409.jpg,"1,2,26"
215,25831,surprise,./data/images/images/train/surprise/12412.jpg,"1,2,26"
216,25832,surprise,./data/images/images/train/surprise/12425.jpg,"1,2,5,26"
217,25833,surprise,./data/images/images/train/surprise/12453.jpg,"1,2,26"
218,25834,surprise,./data/images/images/train/surprise/12454.jpg,"1,2,26"
219,25835,surprise,./data/images/images/train/surprise/12458.jpg,"1,2,26"
220,25836,surprise,./data/images/images/train/surprise/12461.jpg,"1,2,5,26"
221,25837,surprise,./data/images/images/train/surprise/12467.jpg,"1,2,26"
222,25838,surprise,./data/images/images/train/surprise/12473.jpg,"1,2,5,26"
223,25839,surprise,./data/images/images/train/surprise/12486.jpg,"1,2,26"
224,25840,surprise,./data/images/images/train/surprise/12490.jpg,"1,2,26"
225,25841,surprise,./data/images/images/train/surprise/12505.jpg,"1,2,26"
226,25842,surprise,./data/images/images/train/surprise/12513.jpg,"1,2,26"
227,25843,surprise,./data/images/images/train/surprise/12522.jpg,"1,2,26"
228,25844,surprise,./data/images/images/train/surprise/12523.jpg,"1,2,26"
229,25845,surprise,./data/images/images/train/surprise/12533.jpg,"1,2,5,26"
230,25846,surprise,./data/images/images/train/surprise/12536.jpg,"1,2,5,26"
231,25847,surprise,./data/images/images/train/surprise/12538.jpg,"1,2,26"
232,25848,surprise,./data/images/images/train/surprise/12541.jpg,"1,2,5,26"
233,25849,surprise,./data/images/images/train/surprise/12564.jpg,"1,2,5,26"
234,25850,surprise,./data/images/images/train/surprise/12587.jpg,"1,2,26"
235,25851,surprise,./data/images/images/train/surprise/12596.jpg,"1,2,26"
236,25852,surprise,./data/images/images/train/surprise/12605.jpg,"1,2,5,26"
237,25853,surprise,./data/images/images/train/surprise/12607.jpg,"1,2,5,26"
238,25854,surprise,./data/images/images/train/surprise/1261.jpg,"1,2,26"
239,25855,surprise,./data/images/images/train/surprise/12610.jpg,"1,2,26"
240,25856,surprise,./data/images/images/train/surprise/12624.jpg,"1,2,26"
241,25857,surprise,./data/images/images/train/surprise/12631.jpg,"1,2,26"
242,25858,surprise,./data/images/images/train/surprise/12639.jpg,"1,2,5,26"
243,25859,surprise,./data/images/images/train/surprise/12657.jpg,"1,2,5,26"
244,25860,surprise,./data/images/images/train/surprise/12662.jpg,"1,2,5,26"
245,25861,surprise,./data/images/images/train/surprise/12677.jpg,"1,2,26"
246,25862,surprise,./data/images/images/train/surprise/12685.jpg,"1,2,5,26"
247,25863,surprise,./data/images/images/train/surprise/12703.jpg,"1,2,26"
248,25864,surprise,./data/images/images/train/surprise/12713.jpg,"1,2,5,26"
249,25865,surprise,./data/images/images/train/surprise/12719.jpg,"1,2,5,26"
250,25866,surprise,./data/images/images/train/surprise/12745.jpg,"1,2,5,26"
251,25867,surprise,./data/images/images/train/surprise/12756.jpg,"1,2,26"
252,25868,surprise,./data/images/images/train/surprise/12763.jpg,"1,2,5,26"
253,25869,surprise,./data/images/images/train/surprise/12771.jpg,"1,2,26"
254,25870,surprise,./data/images/images/train/surprise/1278.jpg,"1,2,5,26"
255,25871,surprise,./data/images/images/train/surprise/12780.jpg,"1,2,26"
256,25872,surprise,./data/images/images/train/surprise/12782.jpg,"1,2,26"
257,25873,surprise,./data/images/images/train/surprise/12792.jpg,"1,2,5,26"
258,25874,surprise,./data/images/images/train/surprise/12794.jpg,"1,2,5,26"
259,25875,surprise,./data/images/images/train/surprise/128.jpg,"1,2,5,26"
260,25876,surprise,./data/images/images/train/surprise/12813.jpg,"1,2,5,26"
261,25877,surprise,./data/images/images/train/surprise/12825.jpg,"1,2,26"
262,25878,surprise,./data/images/images/train/surprise/12829.jpg,"1,2,26"
263,25879,surprise,./data/images/images/train/surprise/12844.jpg,"1,2,26"
264,25880,surprise,./data/images/images/train/surprise/12854.jpg,"1,2,26"
265,25881,surprise,./data/images/images/train/surprise/12865.jpg,"1,2,26"
266,25882,surprise,./data/images/images/train/surprise/12877.jpg,"1,2,5,26"
267,25883,surprise,./data/images/images/train/surprise/1289.jpg,"1,2,5,26"
268,25884,surprise,./data/images/images/train/surprise/12900.jpg,"1,2,5,26"
269,25885,surprise,./data/images/images/train/surprise/12907.jpg,"1,2,26"
270,25886,surprise,./data/images/images/train/surprise/12908.jpg,"1,2,26"
271,25887,surprise,./data/images/images/train/surprise/12909.jpg,"1,2,5,26"
272,25888,surprise,./data/images/images/train/surprise/1291.jpg,"1,2,5,26"
273,25889,surprise,./data/images/images/train/surprise/12911.jpg,"1,2,5,26"
274,25890,surprise,./data/images/images/train/surprise/12918.jpg,"1,2,26"
275,25891,surprise,./data/images/images/train/surprise/12929.jpg,"1,2,5,26"
276,25892,surprise,./data/images/images/train/surprise/12930.jpg,"1,2,26"
277,25893,surprise,./data/images/images/train/surprise/12942.jpg,"1,2,5,26"
278,25894,surprise,./data/images/images/train/surprise/12955.jpg,"1,2,26"
279,25895,surprise,./data/images/images/train/surprise/12974.jpg,"1,2,26"
280,25896,surprise,./data/images/images/train/surprise/12990.jpg,"1,2,26"
281,25897,surprise,./data/images/images/train/surprise/12997.jpg,"1,2,26"
282,25898,surprise,./data/images/images/train/surprise/13004.jpg,"1,2,5,26"
283,25899,surprise,./data/images/images/train/surprise/13018.jpg,"1,2,26"
284,25900,surprise,./data/images/images/train/surprise/13023.jpg,"1,2,5,26"
285,25901,surprise,./data/images/images/train/surprise/13031.jpg,"1,2,5,26"
286,25902,surprise,./data/images/images/train/surprise/13033.jpg,"1,2,26"
287,25903,surprise,./data/images/images/train/surprise/13042.jpg,"1,2,26"
288,25904,surprise,./data/images/images/train/surprise/13061.jpg,"1,2,26"
289,25905,surprise,./data/images/images/train/surprise/13068.jpg,"1,2,5,26"
290,25906,surprise,./data/images/images/train/surprise/13077.jpg,"1,2,26"
291,25907,surprise,./data/images/images/train/surprise/13090.jpg,"1,2,5,26"
292,25908,surprise,./data/images/images/train/surprise/13104.jpg,"1,2,26"
293,25909,surprise,./data/images/images/train/surprise/13107.jpg,"1,2,5,26"
294,25910,surprise,./data/images/images/train/surprise/13131.jpg,"1,2,5,26"
295,25911,surprise,./data/images/images/train/surprise/13165.jpg,"1,2,26"
296,25912,surprise,./data/images/images/train/surprise/13173.jpg,"1,2,5,26"
297,25913,surprise,./data/images/images/train/surprise/13177.jpg,"1,2,5,26"
298,25914,surprise,./data/images/images/train/surprise/1318.jpg,"1,2,5,26"
299,25915,surprise,./data/images/images/train/surprise/13184.jpg,"1,2,5,26"
300,25916,surprise,./data/images/images/train/surprise/13189.jpg,"1,2,26"
301,25917,surprise,./data/images/images/train/surprise/13192.jpg,"1,2,5,26"
302,25918,surprise,./data/images/images/train/surprise/13194.jpg,"1,2,5,26"
303,25919,surprise,./data/images/images/train/surprise/132.jpg,"1,2,5,26"
304,25920,surprise,./data/images/images/train/surprise/1320.jpg,"1,2,26"
305,25921,surprise,./data/images/images/train/surprise/13202.jpg,"1,2,26"
306,25922,surprise,./data/images/images/train/surprise/13227.jpg,"1,2,5,26"
307,25923,surprise,./data/images/images/train/surprise/13257.jpg,"1,2,5,26"
308,25924,surprise,./data/images/images/train/surprise/13268.jpg,"1,2,26"
309,25925,surprise,./data/images/images/train/surprise/1327.jpg,"1,2,26"
310,25926,surprise,./data/images/images/train/surprise/13274.jpg,"1,2,5,26"
311,25927,surprise,./data/images/images/train/surprise/13286.jpg,"1,2,5,26"
312,25928,surprise,./data/images/images/train/surprise/13298.jpg,"1,2,26"
313,25929,surprise,./data/images/images/train/surprise/13303.jpg,"1,2,5,26"
314,25930,surprise,./data/images/images/train/surprise/13307.jpg,"1,2,26"
315,25931,surprise,./data/images/images/train/surprise/13309.jpg,"1,2,26"
316,25932,surprise,./data/images/images/train/surprise/13311.jpg,"1,2,5,26"
317,25933,surprise,./data/images/images/train/surprise/13331.jpg,"1,2,26"
318,25934,surprise,./data/images/images/train/surprise/13379.jpg,"1,2,26"
319,25935,surprise,./data/images/images/train/surprise/13382.jpg,"1,2,5,26"
320,25936,surprise,./data/images/images/train/surprise/13393.jpg,"1,2,26"
321,25937,surprise,./data/images/images/train/surprise/13400.jpg,"1,2,5,26"
322,25938,surprise,./data/images/images/train/surprise/13447.jpg,"1,2,26"
323,25939,surprise,./data/images/images/train/surprise/13470.jpg,"1,2,26"
324,25940,surprise,./data/images/images/train/surprise/13507.jpg,"1,2,5,26"
325,25941,surprise,./data/images/images/train/surprise/13520.jpg,"1,2,5,26"
326,25942,surprise,./data/images/images/train/surprise/13529.jpg,"1,2,26"
327,25943,surprise,./data/images/images/train/surprise/13530.jpg,"1,2,26"
328,25944,surprise,./data/images/images/train/surprise/13534.jpg,"1,2,5,26"
329,25945,surprise,./data/images/images/train/surprise/13536.jpg,"1,2,26"
330,25946,surprise,./data/images/images/train/surprise/13542.jpg,"1,2,5,26"
331,25947,surprise,./data/images/images/train/surprise/13544.jpg,"1,2,5,26"
332,25948,surprise,./data/images/images/train/surprise/13552.jpg,"1,2,26"
333,25949,surprise,./data/images/images/train/surprise/13554.jpg,"1,2,5,26"
334,25950,surprise,./data/images/images/train/surprise/13565.jpg,"1,2,26"
335,25951,surprise,./data/images/images/train/surprise/13572.jpg,"1,2,26"
336,25952,surprise,./data/images/images/train/surprise/13579.jpg,"1,2,5,26"
337,25953,surprise,./data/images/images/train/surprise/1359.jpg,"1,2,5,26"
338,25954,surprise,./data/images/images/train/surprise/13606.jpg,"1,2,26"
339,25955,surprise,./data/images/images/train/surprise/13608.jpg,"1,2,5,26"
340,25956,surprise,./data/images/images/train/surprise/13632.jpg,"1,2,5,26"
341,25957,surprise,./data/images/images/train/surprise/13658.jpg,"1,2,26"
342,25958,surprise,./data/images/images/train/surprise/13667.jpg,"1,2,26"
343,25959,surprise,./data/images/images/train/surprise/13686.jpg,"1,2,5,26"
344,25960,surprise,./data/images/images/train/surprise/13689.jpg,"1,2,26"
345,25961,surprise,./data/images/images/train/surprise/1369.jpg,"1,2,5,26"
346,25962,surprise,./data/images/images/train/surprise/13700.jpg,"1,2,5,26"
347,25963,surprise,./data/images/images/train/surprise/13713.jpg,"1,2,26"
348,25964,surprise,./data/images/images/train/surprise/13737.jpg,"1,2,26"
349,25965,surprise,./data/images/images/train/surprise/13747.jpg,"1,2,26"
350,25966,surprise,./data/images/images/train/surprise/13759.jpg,"1,2,26"
351,25967,surprise,./data/images/images/train/surprise/13767.jpg,"1,2,5,26"
352,25968,surprise,./data/images/images/train/surprise/13780.jpg,"1,2,5,26"
353,25969,surprise,./data/images/images/train/surprise/1379.jpg,"1,2,26"
354,25970,surprise,./data/images/images/train/surprise/13790.jpg,"1,2,5,26"
355,25971,surprise,./data/images/images/train/surprise/13827.jpg,"1,2,5,26"
356,25972,surprise,./data/images/images/train/surprise/13896.jpg,"1,2,26"
357,25973,surprise,./data/images/images/train/surprise/13914.jpg,"1,2,26"
358,25974,surprise,./data/images/images/train/surprise/13949.jpg,"1,2,5,26"
359,25975,surprise,./data/images/images/train/surprise/13959.jpg,"1,2,26"
360,25976,surprise,./data/images/images/train/surprise/13962.jpg,"1,2,5,26"
361,25977,surprise,./data/images/images/train/surprise/13980.jpg,"1,2,5,26"
362,25978,surprise,./data/images/images/train/surprise/13988.jpg,"1,2,5,26"
363,25979,surprise,./data/images/images/train/surprise/1399.jpg,"1,2,5,26"
364,25980,surprise,./data/images/images/train/surprise/13993.jpg,"1,2,26"
365,25981,surprise,./data/images/images/train/surprise/13999.jpg,"1,2,5,26"
366,25982,surprise,./data/images/images/train/surprise/1400.jpg,"1,2,26"
