,session,emotion,img,aus
337,8869,happy,./data/images/images/train/happy/11562.jpg,"6,12"
338,8870,happy,./data/images/images/train/happy/11565.jpg,"6,12"
339,8871,happy,./data/images/images/train/happy/11566.jpg,"6,12"
340,8872,happy,./data/images/images/train/happy/11567.jpg,"6,12"
341,8873,happy,./data/images/images/train/happy/11583.jpg,"6,12"
342,8874,happy,./data/images/images/train/happy/11585.jpg,"6,12"
343,8875,happy,./data/images/images/train/happy/11596.jpg,"6,12"
344,8876,happy,./data/images/images/train/happy/11597.jpg,"6,12"
345,8877,happy,./data/images/images/train/happy/11616.jpg,"6,12"
346,8878,happy,./data/images/images/train/happy/11620.jpg,"6,12"
347,8879,happy,./data/images/images/train/happy/11621.jpg,"6,12"
348,8880,happy,./data/images/images/train/happy/11635.jpg,"6,12"
349,8881,happy,./data/images/images/train/happy/1164.jpg,"6,12"
350,8882,happy,./data/images/images/train/happy/11643.jpg,"6,12"
351,8883,happy,./data/images/images/train/happy/11648.jpg,"6,12"
352,8884,happy,./data/images/images/train/happy/11649.jpg,"6,12"
353,8885,happy,./data/images/images/train/happy/1165.jpg,"6,12"
354,8886,happy,./data/images/images/train/happy/11650.jpg,"6,12"
355,8887,happy,./data/images/images/train/happy/11666.jpg,"6,12"
356,8888,happy,./data/images/images/train/happy/1167.jpg,"6,12"
357,8889,happy,./data/images/images/train/happy/11681.jpg,"6,12"
358,8890,happy,./data/images/images/train/happy/11683.jpg,"6,12"
359,8891,happy,./data/images/images/train/happy/11685.jpg,"6,12"
360,8892,happy,./data/images/images/train/happy/11691.jpg,"6,12"
361,8893,happy,./data/images/images/train/happy/11695.jpg,"6,12"
362,8894,happy,./data/images/images/train/happy/11696.jpg,"6,12"
363,8895,happy,./data/images/images/train/happy/11697.jpg,"6,12"
364,8896,happy,./data/images/images/train/happy/11701.jpg,"6,12"
365,8897,happy,./data/images/images/train/happy/11702.jpg,"6,12"
366,8898,happy,./data/images/images/train/happy/11715.jpg,"6,12"
367,8899,happy,./data/images/images/train/happy/11720.jpg,"6,12"
368,8900,happy,./data/images/images/train/happy/11726.jpg,"6,12"
369,8901,happy,./data/images/images/train/happy/1174.jpg,"6,12"
370,8902,happy,./data/images/images/train/happy/11742.jpg,"6,12"
371,8903,happy,./data/images/images/train/happy/11743.jpg,"6,12"
372,8904,happy,./data/images/images/train/happy/11749.jpg,"6,12"
373,8905,happy,./data/images/images/train/happy/11750.jpg,"6,12"
374,8906,happy,./data/images/images/train/happy/11751.jpg,"6,12"
375,8907,happy,./data/images/images/train/happy/11761.jpg,"6,12"
376,8908,happy,./data/images/images/train/happy/11768.jpg,"6,12"
377,8909,happy,./data/images/images/train/happy/11775.jpg,"6,12"
378,8910,happy,./data/images/images/train/happy/11776.jpg,"6,12"
379,8911,happy,./data/images/images/train/happy/11791.jpg,"6,12"
380,8912,happy,./data/images/images/train/happy/11795.jpg,"6,12"
381,8913,happy,./data/images/images/train/happy/11797.jpg,"6,12"
382,8914,happy,./data/images/images/train/happy/11799.jpg,"6,12"
383,8915,happy,./data/images/images/train/happy/118.jpg,"6,12"
384,8916,happy,./data/images/images/train/happy/1180.jpg,"6,12"
385,8917,happy,./data/images/images/train/happy/11801.jpg,"6,12"
386,8918,happy,./data/images/images/train/happy/11802.jpg,"6,12"
387,8919,happy,./data/images/images/train/happy/11806.jpg,"6,12"
388,8920,happy,./data/images/images/train/happy/11807.jpg,"6,12"
389,8921,happy,./data/images/images/train/happy/11812.jpg,"6,12"
390,8922,happy,./data/images/images/train/happy/1182.jpg,"6,12"
391,8923,happy,./data/images/images/train/happy/11832.jpg,"6,12"
392,8924,happy,./data/images/images/train/happy/11833.jpg,"6,12"
393,8925,happy,./data/images/images/train/happy/11838.jpg,"6,12"
394,8926,happy,./data/images/images/train/happy/11840.jpg,"6,12"
395,8927,happy,./data/images/images/train/happy/11851.jpg,"6,12"
396,8928,happy,./data/images/images/train/happy/11857.jpg,"6,12"
397,8929,happy,./data/images/images/train/happy/11858.jpg,"6,12"
398,8930,happy,./data/images/images/train/happy/1186.jpg,"6,12"
399,8931,happy,./data/images/images/train/happy/11861.jpg,"6,12"
400,8932,happy,./data/images/images/train/happy/11862.jpg,"6,12"
401,8933,happy,./data/images/images/train/happy/11866.jpg,"6,12"
402,8934,happy,./data/images/images/train/happy/11868.jpg,"6,12"
403,8935,happy,./data/images/images/train/happy/11869.jpg,"6,12"
404,8936,happy,./data/images/images/train/happy/1187.jpg,"6,12"
405,8937,happy,./data/images/images/train/happy/11870.jpg,"6,12"
406,8938,happy,./data/images/images/train/happy/11871.jpg,"6,12"
407,8939,happy,./data/images/images/train/happy/11874.jpg,"6,12"
408,8940,happy,./data/images/images/train/happy/11884.jpg,"6,12"
409,8941,happy,./data/images/images/train/happy/11893.jpg,"6,12"
410,8942,happy,./data/images/images/train/happy/11897.jpg,"6,12"
411,8943,happy,./data/images/images/train/happy/119.jpg,"6,12"
412,8944,happy,./data/images/images/train/happy/1190.jpg,"6,12"
413,8945,happy,./data/images/images/train/happy/11903.jpg,"6,12"
414,8946,happy,./data/images/images/train/happy/11907.jpg,"6,12"
415,8947,happy,./data/images/images/train/happy/11912.jpg,"6,12"
416,8948,happy,./data/images/images/train/happy/11920.jpg,"6,12"
417,8949,happy,./data/images/images/train/happy/11921.jpg,"6,12"
418,8950,happy,./data/images/images/train/happy/11923.jpg,"6,12"
419,8951,happy,./data/images/images/train/happy/11926.jpg,"6,12"
420,8952,happy,./data/images/images/train/happy/11942.jpg,"6,12"
421,8953,happy,./data/images/images/train/happy/11947.jpg,"6,12"
422,8954,happy,./data/images/images/train/happy/11952.jpg,"6,12"
